address|area|balconyType|bedrooms|buildingCommercialType|buildingHasAirConditioning|buildingHasGarage|contractType|currentPhase|facadeQualification|floor|gatekeeperAvailability|heatingSystem|id|image|image_thumbnail|isMarketplace|isRentable|kitchenServiceAreaViewIsBlocked|livingRoomViewIsBlocked|livingRoomViewQualification|mainBedroomViewIsBlocked|otherBedroomsViewsAreBlocked|parkingSpots|price|productType|propertyType|rentalPrice|status|subwayShortestDistance|suits|towerHasElevator|unitHasServiceBathroom|unitHasServiceBedroom|unitId
{'id': '4750', 'lat': '-23.60053000', 'lng': '-46.66848840', 'city': 'São Paulo', 'type': 'apartment', 'number': '121', 'streetName': 'Jacutinga', 'streetType': 'Avenida', 'unitNumber': '121', 'neighborhood': 'Moema Pássaros'}|204||3||False|False|exclusive|ready_to_move||11|||1eovu61|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1800000.0|market|||FOR_SALE|731.276|1|False|False|False|272294
{'id': '13993', 'lat': '-23.53410960', 'lng': '-46.66405440', 'city': 'São Paulo', 'type': 'apartment', 'number': '99', 'streetName': 'Capitão Messias', 'streetType': 'Rua', 'unitNumber': '71', 'neighborhood': 'Perdizes'}|142||2||False|False|exclusive|set_up||7|||1p420xp|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|2|1720000.0|select|||FOR_SALE|820.737|2|False|False|False|552186
{'id': '23795', 'lat': '-23.64356130', 'lng': '-46.67170870', 'city': 'São Paulo', 'type': 'apartment', 'number': '339', 'streetName': 'Maratona', 'streetType': 'Rua', 'unitNumber': '91', 'neighborhood': 'Campo Belo'}|72||3||False|False|exclusive|set_up||9|||uyr4a1|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|795000.0|select|||FOR_SALE|2447.62|0|True|False|False|942879
{'id': '19647', 'lat': '-23.53524520', 'lng': '-46.57546300', 'city': 'São Paulo', 'type': 'apartment', 'number': '610', 'streetName': 'Emílio Mallet', 'streetType': 'Rua', 'unitNumber': '12', 'neighborhood': 'Tatuapé'}|70||2||False|False|exclusive|ready_to_move||1|||1lx3g3f|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|480000.0|market|||FOR_SALE|583.255|1|True|False|False|770487
{'id': '12316', 'lat': '-23.56417670', 'lng': '-46.64311730', 'city': 'São Paulo', 'type': 'apartment', 'number': '433', 'streetName': 'Artur Prado', 'streetType': 'Rua', 'unitNumber': '913', 'neighborhood': 'Bela Vista'}|41||1||False|False|exclusive|set_up||9|||i5bxt4|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|785000.0|select|||FOR_SALE|516.081|0|True|False|False|494114
{'id': '22725', 'lat': '-23.54175250', 'lng': '-46.70247070', 'city': 'São Paulo', 'type': 'apartment', 'number': '192', 'streetName': 'Antônio Borba', 'streetType': 'Rua', 'unitNumber': '81', 'neighborhood': 'Vila Madalena'}|70||2||False|False|exclusive|set_up||8|||1xb1ib3|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|2|897000.0|select|||FOR_SALE|1290.84|0|False|False|False|895617
{'id': '27084', 'lat': '-23.61064150', 'lng': '-46.74424700', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Doutor Luiz Migliano', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Vila Sônia'}|64||3||False|False|non_exclusive|ready_to_move||17|||198i9ns|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|355000.0|market|||FOR_SALE|3310.93|0|True|False|False|1123994
{'id': '1105', 'lat': '-23.56794140', 'lng': '-46.65452370', 'city': 'São Paulo', 'type': 'apartment', 'number': '395', 'streetName': 'Fernão Cardim', 'streetType': 'Alameda', 'unitNumber': '103', 'neighborhood': 'Jardim Paulista'}|45||1||False|False|exclusive|set_up||10|||wgu5bb|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|1140000.0|select|||FOR_SALE|531.228|1|True|False|False|138116
{'id': '29066', 'lat': '-23.60964320', 'lng': '-46.63120500', 'city': 'São Paulo', 'type': 'apartment', 'number': '954', 'streetName': 'Guiratinga', 'streetType': 'Rua', 'unitNumber': '43', 'neighborhood': 'Saúde'}|99||3||False|False|exclusive|ready_to_move||4|||f7cfte|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1250000.0|market|||FOR_SALE|688.544|1|True|False|False|1220294
{'id': '12864', 'lat': '-23.53390090', 'lng': '-46.69161420', 'city': 'São Paulo', 'type': 'apartment', 'number': '1251', 'streetName': 'Doutor Augusto de Miranda', 'streetType': 'Rua', 'unitNumber': '11', 'neighborhood': 'Vila Romana'}|71||2||False|False|exclusive|finishments||1|||ia8tf0|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|878000.0|select|||FOR_SALE|1390.08|1|False|False|False|520838
{'id': '26111', 'lat': '-23.60140390', 'lng': '-46.54867680', 'city': 'São Paulo', 'type': 'apartment', 'number': '1976', 'streetName': 'Costa Barros', 'streetType': 'Rua', 'unitNumber': '23K', 'neighborhood': 'São Lucas'}|62||2||False|False|exclusive|ready_to_move||2|||bzsk6u|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|220000.0|market|||SOLD|1301.65|0|False|False|False|1072172
{'id': '4131', 'lat': '-23.58035260', 'lng': '-46.67301200', 'city': 'São Paulo', 'type': 'apartment', 'number': '271', 'streetName': 'Pedroso Alvarenga', 'streetType': 'Rua', 'unitNumber': '92', 'neighborhood': 'Itaim Bibi'}|122||2||False|False|exclusive|set_up||9|||ktluj2|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|2|2355000.0|select|||FOR_SALE|1943.03|2|True|False|False|230043
{'id': '23795', 'lat': '-23.64356130', 'lng': '-46.67170870', 'city': 'São Paulo', 'type': 'apartment', 'number': '339', 'streetName': 'Maratona', 'streetType': 'Rua', 'unitNumber': '12', 'neighborhood': 'Campo Belo'}|72||3||False|False|exclusive|set_up||1|||frstw6|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|991000.0|select|||FOR_SALE|2447.62|0|True|False|False|942848
{'id': '12705', 'lat': '-23.55765400', 'lng': '-46.65530300', 'city': 'São Paulo', 'type': 'apartment', 'number': '431', 'streetName': 'Peixoto Gomide', 'streetType': 'Rua', 'unitNumber': '701', 'neighborhood': 'Bela Vista'}|80||2||False|False|exclusive|ready_to_move||7|||1datowz|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|640000.0|market|||FOR_SALE|601.64|1|True|False|False|515147
{'id': '13064', 'lat': '-23.54098410', 'lng': '-46.68380430', 'city': 'São Paulo', 'type': 'apartment', 'number': '1283', 'streetName': 'Aimberê', 'streetType': 'Rua', 'unitNumber': '82', 'neighborhood': 'Sumaré'}|38||1||False|False|exclusive|set_up||8|||1u42auc|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|617000.0|select|||FOR_SALE|936.335|1|False|False|False|527884
{'id': '5250', 'lat': '-23.60283060', 'lng': '-46.65886400', 'city': 'São Paulo', 'type': 'apartment', 'number': '203', 'streetName': 'Chibarás', 'streetType': 'Avenida', 'unitNumber': '14', 'neighborhood': 'Moema Índios'}|30||1||False|False|exclusive|ready_to_move||1|||ekj350|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|425000.0|market|||FOR_SALE|322.96|1|True|False|False|279050
{'id': '48981', 'lat': '-23.60190590', 'lng': '-46.68110260', 'city': 'São Paulo', 'type': 'apartment', 'number': '735', 'streetName': 'Alvorada', 'streetType': 'Rua', 'unitNumber': '41', 'neighborhood': 'Vila Olímpia'}|103||3||False|False|exclusive|set_up||4|||10bapdf|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|1290000.0|select|||FOR_SALE|1535.94|1|True|False|False|1456554
{'id': '22566', 'lat': '-23.53108240', 'lng': '-46.72755120', 'city': 'São Paulo', 'type': 'apartment', 'number': '1288', 'streetName': 'Carlos Weber', 'streetType': 'Rua', 'unitNumber': '63', 'neighborhood': 'Vila Leopoldina'}|116||3||False|False|exclusive|ready_to_move||6|||2acrdy|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1100000.0|market|||FOR_SALE|4107.6|3|True|False|False|888970
{'id': '22736', 'lat': '-23.54687660', 'lng': '-46.69442030', 'city': 'São Paulo', 'type': 'apartment', 'number': '226', 'streetName': 'Francisco Isoldi', 'streetType': 'Rua', 'unitNumber': '44', 'neighborhood': 'Vila Madalena'}|64||2||False|False|exclusive|set_up||4|||u83imz|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|923000.0|select|||FOR_SALE|367.445|0|False|False|False|895847
{'id': '20096', 'lat': '-23.53542790', 'lng': '-46.55462530', 'city': 'São Paulo', 'type': 'apartment', 'number': '165', 'streetName': 'Uparoba', 'streetType': 'Rua', 'unitNumber': '74', 'neighborhood': 'Tatuapé'}|50||2||False|False|exclusive|ready_to_move||7|||1v202sj|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|260000.0|market|||FOR_SALE|1007.51|0|True|False|False|789386
{'id': '13993', 'lat': '-23.53410960', 'lng': '-46.66405440', 'city': 'São Paulo', 'type': 'apartment', 'number': '99', 'streetName': 'Capitão Messias', 'streetType': 'Rua', 'unitNumber': '22', 'neighborhood': 'Perdizes'}|142||2||False|False|exclusive|set_up||2|||117v7qo|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|2|1750000.0|select|||FOR_SALE|820.737|2|False|False|False|552177
{'id': '13882', 'lat': '-23.53240700', 'lng': '-46.66007900', 'city': 'São Paulo', 'type': 'apartment', 'number': '65', 'streetName': 'Tupi', 'streetType': 'Rua', 'unitNumber': '403', 'neighborhood': 'Santa Cecília'}|98||2||False|False|exclusive|ready_to_move||4|||rm1gyc|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|0|500000.0|market|||FOR_SALE|431.143|0|True|False|False|548305
{'id': '8315', 'lat': '-23.54066960', 'lng': '-46.66278180', 'city': 'São Paulo', 'type': 'apartment', 'number': '82', 'streetName': 'Mangabeiras', 'streetType': 'Rua', 'unitNumber': '71', 'neighborhood': 'Higienópolis'}|169||4||False|False|exclusive|final_details||7|||olubob|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|4|2440000.0|select|||FOR_SALE|1051.44|2|False|False|False|237969
{'id': '9299', 'lat': '-23.59668100', 'lng': '-46.68142960', 'city': 'São Paulo', 'type': 'apartment', 'number': '835', 'streetName': 'Quatá', 'streetType': 'Rua', 'unitNumber': '43', 'neighborhood': 'Vila Olímpia'}|60||1||False|False|exclusive|ready_to_move||4|||gltdti|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|699000.0|market|||FOR_SALE|1960.31|1|True|False|False|336149
{'id': '9407', 'lat': '-23.59469370', 'lng': '-46.67851040', 'city': 'São Paulo', 'type': 'apartment', 'number': '168', 'streetName': 'Silva Correia', 'streetType': 'Rua', 'unitNumber': '31', 'neighborhood': 'Vila Olímpia'}|161||3||False|False|exclusive|set_up||3|||w9z7z5|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|3|3235000.0|select|||FOR_SALE|1936.76|3|False|False|False|332340
{'id': '26994', 'lat': '-23.62319500', 'lng': '-46.73599300', 'city': 'São Paulo', 'type': 'apartment', 'number': '120', 'streetName': 'Charles Spencer Chaplin', 'streetType': 'Rua', 'unitNumber': '1106A', 'neighborhood': 'Vila Andrade'}|49||1||False|False|exclusive|ready_to_move||11|||1graoff|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|380000.0|market|||FOR_SALE|2154.34|1|False|False|False|1118451
{'id': '6814', 'lat': '-23.57108050', 'lng': '-46.65206090', 'city': 'São Paulo', 'type': 'apartment', 'number': '2759', 'streetName': 'Brigadeiro Luís Antônio', 'streetType': 'Avenida', 'unitNumber': '31', 'neighborhood': 'Paraíso'}|112||3||False|False|exclusive|set_up||3|||18nnizu|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|1310000.0|select|||FOR_SALE|538.299|1|True|False|False|240020
{'id': '13686', 'lat': '-23.52316490', 'lng': '-46.65192270', 'city': 'São Paulo', 'type': 'apartment', 'number': '141', 'streetName': 'Norma Pieruccini Giannotti', 'streetType': 'Rua', 'unitNumber': '114', 'neighborhood': 'Bom Retiro'}|198||3||False|False|exclusive|ready_to_move||11|||hydc9d|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1350000.0|market|||FOR_SALE|1089.82|3|True|False|False|2871261
{'id': '22705', 'lat': '-23.52589150', 'lng': '-46.73223360', 'city': 'São Paulo', 'type': 'apartment', 'number': '535', 'streetName': 'Carlos Weber', 'streetType': 'Rua', 'unitNumber': '14', 'neighborhood': 'Vila Leopoldina'}|88||3||False|False|exclusive|set_up||1|||1pupmnq|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|2|1140000.0|select|||FOR_SALE|4792.11|1|False|False|False|894693
{'id': '14769', 'lat': '-23.53059480', 'lng': '-46.67931280', 'city': 'São Paulo', 'type': 'apartment', 'number': '183', 'streetName': 'Diana', 'streetType': 'Rua', 'unitNumber': '83', 'neighborhood': 'Perdizes'}|75||3||False|False|exclusive|ready_to_move||8|||1ymdoql|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|750000.0|market|||FOR_SALE|1321.57|1|False|False|False|578048
{'id': '22697', 'lat': '-23.52734640', 'lng': '-46.72756840', 'city': 'São Paulo', 'type': 'apartment', 'number': '991', 'streetName': 'Passo da Pátria', 'streetType': 'Rua', 'unitNumber': '21', 'neighborhood': 'Vila Leopoldina'}|170||3||False|False|exclusive|set_up||2|||w4hq8z|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|3|1880000.0|select|||FOR_SALE|4297.96|3|True|False|False|894316
{'id': '13703', 'lat': '-23.52817960', 'lng': '-46.65399780', 'city': 'São Paulo', 'type': 'apartment', 'number': '405', 'streetName': 'Capistrano de Abreu', 'streetType': 'Rua', 'unitNumber': '264', 'neighborhood': 'Bom Retiro'}|62||2||False|False|exclusive|ready_to_move||26|||5sqhsv|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|600000.0|market|||FOR_SALE|628.102|1|True|False|False|542010
{'id': '7176', 'lat': '-23.56328560', 'lng': '-46.68095170', 'city': 'São Paulo', 'type': 'apartment', 'number': '632', 'streetName': 'Cônego Eugênio Leite', 'streetType': 'Rua', 'unitNumber': '151', 'neighborhood': 'Pinheiros'}|155||2||False|False|exclusive|set_up||15|||1p6nqs0|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|2|1900000.0|select|||FOR_SALE|458.042|1|False|False|False|212281
{'id': '6942', 'lat': '-23.57629620', 'lng': '-46.64494590', 'city': 'São Paulo', 'type': 'apartment', 'number': '362', 'streetName': 'Doutor Tomás Carvalhal', 'streetType': 'Rua', 'unitNumber': '61', 'neighborhood': 'Paraíso'}|136||3||False|False|exclusive|set_up||6|||13w5l16|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|1520000.0|select|||FOR_SALE|400.564|1|True|False|False|249564
{'id': '17093', 'lat': '-23.57588660', 'lng': '-46.63496370', 'city': 'São Paulo', 'type': 'apartment', 'number': '701', 'streetName': 'Topázio', 'streetType': 'Rua', 'unitNumber': '1702', 'neighborhood': 'Aclimação'}|32||1||False|False|exclusive|ready_to_move||17|||ojoe36|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|473000.0|market|||FOR_SALE|591.943|1|False|False|False|660996
{'id': '1616', 'lat': '-23.56544300', 'lng': '-46.66106240', 'city': 'São Paulo', 'type': 'apartment', 'number': '1055', 'streetName': 'José Maria Lisboa', 'streetType': 'Rua', 'unitNumber': '4', 'neighborhood': 'Jardim América'}|207||3||False|False|exclusive|final_details||4|||1wnlqu3|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|2|2825000.0|select|||FOR_SALE|723.326|1|False|False|False|153275
{'id': '11320', 'lat': '-23.53661610', 'lng': '-46.65171250', 'city': 'São Paulo', 'type': 'apartment', 'number': '322', 'streetName': 'das Palmeiras', 'streetType': 'Rua', 'unitNumber': '102', 'neighborhood': 'Santa Cecília'}|36||1||False|False|exclusive|ready_to_move||10|||1swkt5a|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|450000.0|market|||FOR_SALE|442.998|1|True|False|False|456544
{'id': '18075', 'lat': '-23.59993060', 'lng': '-46.64844830', 'city': 'São Paulo', 'type': 'apartment', 'number': '410', 'streetName': 'Agostinho Rodrigues Filho', 'streetType': 'Rua', 'unitNumber': '51', 'neighborhood': 'Vila Clementino'}|152||4||False|False|exclusive|set_up||5|||1v8et3b|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|3|1720000.0|select|||FOR_SALE|370.994|2|True|False|False|695579
{'id': '11580', 'lat': '-23.54390790', 'lng': '-46.64743370', 'city': 'São Paulo', 'type': 'apartment', 'number': '321', 'streetName': 'Marquês de Itu', 'streetType': 'Rua', 'unitNumber': '11', 'neighborhood': 'República'}|45||1||False|False|exclusive|ready_to_move||1|||1rv79dk|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|0|270000.0|market|||FOR_SALE|436.445|1|False|False|False|465887
{'id': '5421', 'lat': '-23.59341470', 'lng': '-46.67041530', 'city': 'São Paulo', 'type': 'apartment', 'number': '609', 'streetName': 'Domingos Leme', 'streetType': 'Rua', 'unitNumber': '61', 'neighborhood': 'Vila Nova Conceição'}|192||3||False|False|exclusive|ready_to_move||6|||12hb2qz|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|3|4330000.0|select||0.0|FOR_SALE|1396.47|3|False|False|False|268239
{'id': '4921', 'lat': '-23.60362310', 'lng': '-46.66777120', 'city': 'São Paulo', 'type': 'apartment', 'number': '886', 'streetName': 'Gaivota', 'streetType': 'Rua', 'unitNumber': '92', 'neighborhood': 'Moema Pássaros'}|156||3||False|False|exclusive|ready_to_move||9|||10ii6mh|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1750000.0|market|||FOR_SALE|589.737|3|False|False|False|281142
{'id': '4928', 'lat': '-23.60512860', 'lng': '-46.66719460', 'city': 'São Paulo', 'type': 'apartment', 'number': '975', 'streetName': 'Jauaperi', 'streetType': 'Alameda', 'unitNumber': '22', 'neighborhood': 'Moema Pássaros'}|161||4||False|False|exclusive|set_up||2|||1lsmnt2|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|3|2160000.0|select|||FOR_SALE|566.667|1|False|False|False|285172
{'id': '21409', 'lat': '-23.47765600', 'lng': '-46.63247710', 'city': 'São Paulo', 'type': 'apartment', 'number': '150', 'streetName': 'Santa Inês', 'streetType': 'Avenida', 'unitNumber': '81', 'neighborhood': 'Mandaqui'}|121||3||False|False|exclusive|ready_to_move||8|||rt970k|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|3|800000.0|market|||FOR_SALE|2267.98|3|True|False|False|841519
{'id': '5292', 'lat': '-23.60595590', 'lng': '-46.66336390', 'city': 'São Paulo', 'type': 'apartment', 'number': '79', 'streetName': 'Jandira', 'streetType': 'Avenida', 'unitNumber': '61', 'neighborhood': 'Moema Índios'}|103||3||False|False|exclusive|finishments||6|||msp0pn|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|2|1855000.0|select|||FOR_SALE|323.761|1|False|False|False|287175
{'id': '49539', 'lat': '-23.61997800', 'lng': '-46.67740052', 'city': 'São Paulo', 'type': 'apartment', 'number': '3130', 'streetName': 'Vereador José Diniz', 'streetType': 'Avenida', 'unitNumber': '82', 'neighborhood': 'Campo Belo'}|43||1||False|False|exclusive|ready_to_move||8|||15lsj90|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|600000.0|market|||SOLD|474.767|1|True|False|False|1445619
{'id': '4804', 'lat': '-23.60127910', 'lng': '-46.66827840', 'city': 'São Paulo', 'type': 'apartment', 'number': '737', 'streetName': 'Inhambú', 'streetType': 'Rua', 'unitNumber': '31', 'neighborhood': 'Moema Pássaros'}|169||4||False|False|exclusive|set_up||3|||1k3aub8|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|2|2420000.0|select|||FOR_SALE|679.83|3|False|False|False|277231
{'id': '8686', 'lat': '-23.61835690', 'lng': '-46.67494860', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Pascal', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Campo Belo'}|186||4||False|False|non_exclusive|ready_to_move||3|||1aire91|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|3|1780000.0|market|||FOR_SALE|691.476|3|True|False|False|317793
{'id': '22633', 'lat': '-23.53402720', 'lng': '-46.71660730', 'city': 'São Paulo', 'type': 'apartment', 'number': '235', 'streetName': 'Filipinas', 'streetType': 'Rua', 'unitNumber': '503', 'neighborhood': 'Alto Da Lapa'}|78||3||False|False|exclusive|ready_to_move||5|||um0i1v|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|870000.0|select|||FOR_SALE|2961.7|1|True|False|False|891586
{'id': '5084', 'lat': '-23.60716360', 'lng': '-46.65863470', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Jamaris', 'streetType': 'Avenida', 'unitNumber': None, 'neighborhood': 'Moema Índios'}|60||1||False|False|non_exclusive|ready_to_move||11|||1qotpqa|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|665000.0|market|||SOLD|546.145|1|True|False|False|293899
{'id': '15125', 'lat': '-23.52967570', 'lng': '-46.69093350', 'city': 'São Paulo', 'type': 'apartment', 'number': '1062', 'streetName': 'Coronel Melo de Oliveira', 'streetType': 'Rua', 'unitNumber': '71', 'neighborhood': 'Vila Romana'}|70||2||False|False|exclusive|ready_to_move||7|||1blc8l8|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|1080000.0|select|||FOR_SALE|1857.4|1|True|False|False|591443
{'id': '12268', 'lat': '-23.56718400', 'lng': '-46.64913510', 'city': 'São Paulo', 'type': 'apartment', 'number': '620', 'streetName': 'Paulista', 'streetType': 'Avenida', 'unitNumber': '1611', 'neighborhood': 'Bela Vista'}|104||2||False|False|exclusive|ready_to_move||16|||7djret|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|0|820000.0|market|||SOLD|261.517|0|True|False|False|2870460
{'id': '22856', 'lat': '-23.55293350', 'lng': '-46.69786590', 'city': 'São Paulo', 'type': 'apartment', 'number': '115', 'streetName': 'Ourânia', 'streetType': 'Rua', 'unitNumber': '46', 'neighborhood': 'Vila Madalena'}|56||2||False|False|exclusive|ready_to_move||4|||zw0wxl|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|1330000.0|select|||FOR_SALE|1019.22|1|False|False|False|899501
{'id': '14458', 'lat': '-23.53704140', 'lng': '-46.66935850', 'city': 'São Paulo', 'type': 'apartment', 'number': '781', 'streetName': 'Monte Alegre', 'streetType': 'Rua', 'unitNumber': '102', 'neighborhood': 'Perdizes'}|138||2||False|False|exclusive|finishments||10|||yq5mk4|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|1140000.0|select|||FOR_SALE|1249.14|1|False|False|False|567426
{'id': '28860', 'lat': '-23.47181960', 'lng': '-46.65211850', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Pedro Brasil Bandecchi', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Cachoeirinha'}|53||2||False|False|non_exclusive|ready_to_move||1|||zy9xc6|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|230000.0|market|||FOR_SALE|4239.23|0|False|False|False|1210491
{'id': '15124', 'lat': '-23.52872120', 'lng': '-46.69015320', 'city': 'São Paulo', 'type': 'apartment', 'number': '1055', 'streetName': 'Desembargador do Vale', 'streetType': 'Rua', 'unitNumber': '41', 'neighborhood': 'Vila Romana'}|103||3||False|False|exclusive|ready_to_move||4|||1f0rwyb|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1400000.0|select|||FOR_SALE|1964.85|1|False|False|False|591379
{'id': '15019', 'lat': '-23.52389630', 'lng': '-46.69369240', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Faustolo', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Vila Romana'}|91||2||False|False|non_exclusive|ready_to_move||4|||1ve5odv|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|2|1030000.0|market|||FOR_SALE|2516.28|2|True|False|False|587831
{'id': '9291', 'lat': '-23.59698710', 'lng': '-46.68037520', 'city': 'São Paulo', 'type': 'apartment', 'number': '746', 'streetName': 'Quatá', 'streetType': 'Rua', 'unitNumber': '54', 'neighborhood': 'Vila Olímpia'}|111||3||False|False|exclusive|set_up||5|||k1tv8e|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|1470000.0|select|||FOR_SALE|1865.88|1|True|False|False|334685
{'id': '9267', 'lat': '-23.59407370', 'lng': '-46.68873430', 'city': 'São Paulo', 'type': 'apartment', 'number': '73', 'streetName': 'São Tomé', 'streetType': 'Rua', 'unitNumber': '1306', 'neighborhood': 'Vila Olímpia'}|41||1||False|False|exclusive|ready_to_move||13|||w2rkjw|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|620000.0|market|||FOR_SALE|2689.16|1|False|False|False|330997
{'id': '22572', 'lat': '-23.53202750', 'lng': '-46.72600510', 'city': 'São Paulo', 'type': 'apartment', 'number': '306', 'streetName': 'Brentano', 'streetType': 'Rua', 'unitNumber': '41', 'neighborhood': 'Vila Leopoldina'}|140||3||False|False|exclusive|set_up||4|||9jsklu|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|2|1480000.0|select|||FOR_SALE|3920.9|1|False|False|False|889286
{'id': '23387', 'lat': '-23.62227150', 'lng': '-46.69562570', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Bacaetava', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Brooklin'}|127||3||False|False|non_exclusive|ready_to_move||16|||169d5o1|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|3|1450000.0|market|||FOR_SALE|950.874|3|True|False|False|921507
{'id': '22572', 'lat': '-23.53202750', 'lng': '-46.72600510', 'city': 'São Paulo', 'type': 'apartment', 'number': '306', 'streetName': 'Brentano', 'streetType': 'Rua', 'unitNumber': '51', 'neighborhood': 'Vila Leopoldina'}|140||3||False|False|exclusive|set_up||5|||1u6d3oq|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|2|1510000.0|select|||FOR_SALE|3920.9|1|False|False|False|889288
{'id': '26759', 'lat': '-23.62873310', 'lng': '-46.72930310', 'city': 'São Paulo', 'type': 'apartment', 'number': None, 'streetName': 'Marie Nader Calfat', 'streetType': 'Rua', 'unitNumber': None, 'neighborhood': 'Vila Andrade'}|55||2||False|False|non_exclusive|ready_to_move||2|||1rnb0cd|banner.jpg|banner_thumbnail.jpg|True|False|False|False||False|False|1|300000.0|market|||FOR_SALE|1761.71|0|True|False|False|3046090
{'id': '6251', 'lat': '-23.54343100', 'lng': '-46.66217120', 'city': 'São Paulo', 'type': 'apartment', 'number': '1246', 'streetName': 'Piauí', 'streetType': 'Rua', 'unitNumber': '51', 'neighborhood': 'Higienópolis'}|147||3||False|False|exclusive|set_up||5|||18aqcsa|banner.jpg|banner_thumbnail.jpg|False|False|False|False||False|False|1|1980000.0|select|||FOR_SALE|1181.6|1|False|False|False|195654
